event_id,case_id,internal_id,actor,activity,timestamp,bot_label,tool_source,catalyst_case_id,catalyst_message_id,catalyst_activity,catalyst_message_ts
28762,c8bd3250-f2a4-43e9-9b65-93e3ab3f01df,1,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-08-14T21:59:43.419157,,,,,,
28763,c8bd3250-f2a4-43e9-9b65-93e3ab3f01df,2,ai,RECOMENDAÇÃO DE SEGURANÇA,2026-08-14T21:59:43.419157,,,,,,
28764,c8bd3250-f2a4-43e9-9b65-93e3ab3f01df,3,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-08-14T22:00:35.676496,,,,,,
28765,c8bd3250-f2a4-43e9-9b65-93e3ab3f01df,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-08-14T22:00:35.676496,,,,,,
28766,c8bd3250-f2a4-43e9-9b65-93e3ab3f01df,5,human,SOLICITAÇÃO DIRETA DE HUMANO,2026-08-14T22:01:27.145401,,,,,,
28767,c8bd3250-f2a4-43e9-9b65-93e3ab3f01df,6,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-08-14T22:01:27.145401,,,,,,
28768,c8bd3250-f2a4-43e9-9b65-93e3ab3f01df,7,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-08-14T22:02:40.491273,,,,,,
28769,c8bd3250-f2a4-43e9-9b65-93e3ab3f01df,8,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-08-14T22:02:40.491273,,,,,,
28770,c8bd3250-f2a4-43e9-9b65-93e3ab3f01df,9,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-08-14T22:03:16.565694,,,,,,
28771,c8bd3250-f2a4-43e9-9b65-93e3ab3f01df,99999,System,END-DIALOGUE-SYSTEM,2026-08-14T22:03:16.565694,,,,,,
28772,c8c11595-5e19-4890-97fe-179ad9ab3b4b,-1,System,START-DIALOGUE-SYSTEM,2026-06-09T18:10:05.155014,,,,,,
28773,c8c11595-5e19-4890-97fe-179ad9ab3b4b,0,ai,APRESENTAÇÃO DO CHATBOT,2026-06-09T18:10:05.155014,,,,,,
28774,c8c11595-5e19-4890-97fe-179ad9ab3b4b,1,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-06-09T18:11:56.096776,,,,,,
28775,c8c11595-5e19-4890-97fe-179ad9ab3b4b,2,ai,RECOMENDAÇÃO DE SEGURANÇA,2026-06-09T18:11:56.096776,,,,,,
28776,c8c11595-5e19-4890-97fe-179ad9ab3b4b,3,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-06-09T18:13:55.204122,,,,,,
28777,c8c11595-5e19-4890-97fe-179ad9ab3b4b,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-09T18:13:55.204122,,,,,,
28778,c8c11595-5e19-4890-97fe-179ad9ab3b4b,5,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-06-09T18:16:29.456787,,,,,,
28779,c8c11595-5e19-4890-97fe-179ad9ab3b4b,99999,System,END-DIALOGUE-SYSTEM,2026-06-09T18:16:29.456787,,,,,,
28780,c8cbdb2e-38a1-4df7-ab35-75815ec6bb5c,-1,System,START-DIALOGUE-SYSTEM,2026-06-13T03:11:09.039751,,,,,,
28781,c8cbdb2e-38a1-4df7-ab35-75815ec6bb5c,0,ai,APRESENTAÇÃO DO CHATBOT,2026-06-13T03:11:09.039751,,,,,,
28782,c8cbdb2e-38a1-4df7-ab35-75815ec6bb5c,1,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-06-13T03:12:49.480559,,,,,,
28783,c8cbdb2e-38a1-4df7-ab35-75815ec6bb5c,2,ai,RECOMENDAÇÃO DE SEGURANÇA,2026-06-13T03:12:49.480559,,,,,,
28784,c8cbdb2e-38a1-4df7-ab35-75815ec6bb5c,3,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-06-13T03:14:54.313983,,,,,,
28785,c8cbdb2e-38a1-4df7-ab35-75815ec6bb5c,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-13T03:14:54.313983,,,,,,
28786,c8cbdb2e-38a1-4df7-ab35-75815ec6bb5c,5,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-06-13T03:16:44.393544,,,,,,
28787,c8cbdb2e-38a1-4df7-ab35-75815ec6bb5c,6,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-13T03:16:44.393544,,,,,,
28788,c8cbdb2e-38a1-4df7-ab35-75815ec6bb5c,7,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-06-13T03:18:23.130833,,,,,,
28789,c8cbdb2e-38a1-4df7-ab35-75815ec6bb5c,8,ai,RECOMENDAÇÃO DE SEGURANÇA,2026-06-13T03:18:23.130833,,,,,,
28790,c8cbdb2e-38a1-4df7-ab35-75815ec6bb5c,9,human,REJEIÇÃO DA SOLUÇÃO,2026-06-13T03:19:57.617115,,,,,,
28791,c8cbdb2e-38a1-4df7-ab35-75815ec6bb5c,99999,System,END-DIALOGUE-SYSTEM,2026-06-13T03:19:57.617115,,,,,,
28792,c8cec36e-88bf-4c77-8a6b-3c31caf5780c,-1,System,START-DIALOGUE-SYSTEM,2026-05-27T12:21:37.400559,,,,,,
28793,c8cec36e-88bf-4c77-8a6b-3c31caf5780c,0,ai,APRESENTAÇÃO DO CHATBOT,2026-05-27T12:21:37.400559,,,,,,
28794,c8cec36e-88bf-4c77-8a6b-3c31caf5780c,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-05-27T12:26:26.120856,,,,,,
28795,c8cec36e-88bf-4c77-8a6b-3c31caf5780c,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-05-27T12:26:26.120856,,,,,,
28796,c8cec36e-88bf-4c77-8a6b-3c31caf5780c,3,human,CONFIRMAÇÃO DA SOLUÇÃO ENTREGUE,2026-05-27T12:31:00.585508,,,,,,
28797,c8cec36e-88bf-4c77-8a6b-3c31caf5780c,4,ai,ENCERRAMENTO DA CONVERSA,2026-05-27T12:31:00.585508,,,,,,
28798,c8cec36e-88bf-4c77-8a6b-3c31caf5780c,5,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-05-27T12:34:41.816872,,,,,,
28799,c8cec36e-88bf-4c77-8a6b-3c31caf5780c,6,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-05-27T12:34:41.816872,,,,,,
28800,c8cec36e-88bf-4c77-8a6b-3c31caf5780c,7,human,CONFIRMAÇÃO DA SOLUÇÃO ENTREGUE,2026-05-27T12:38:00.102934,,,,,,
28801,c8cec36e-88bf-4c77-8a6b-3c31caf5780c,99999,System,END-DIALOGUE-SYSTEM,2026-05-27T12:38:00.102934,,,,,,
28802,c8d3a4b3-b1a5-49e6-a287-89f3137e5f19,-1,System,START-DIALOGUE-SYSTEM,2026-07-14T03:26:55.106542,,,,,,
28803,c8d3a4b3-b1a5-49e6-a287-89f3137e5f19,0,ai,APRESENTAÇÃO DO CHATBOT,2026-07-14T03:26:55.106542,,,,,,
28804,c8d3a4b3-b1a5-49e6-a287-89f3137e5f19,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-14T03:28:03.923546,,,,,,
28805,c8d3a4b3-b1a5-49e6-a287-89f3137e5f19,2,ai,RESPOSTA COM SOLICITAÇÃO DE INFORMAÇÃO,2026-07-14T03:28:03.923546,,,,,,
28806,c8d3a4b3-b1a5-49e6-a287-89f3137e5f19,3,human,REJEIÇÃO DA SOLUÇÃO,2026-07-14T03:59:35.344674,,,,,,
28807,c8d3a4b3-b1a5-49e6-a287-89f3137e5f19,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-14T03:59:35.344674,,,,,,
28808,c8d3a4b3-b1a5-49e6-a287-89f3137e5f19,5,human,REJEIÇÃO DA SOLUÇÃO,2026-07-14T04:01:34.172709,,,,,,
28809,c8d3a4b3-b1a5-49e6-a287-89f3137e5f19,99999,System,END-DIALOGUE-SYSTEM,2026-07-14T04:01:34.172709,,,,,,
28810,c8edf8b3-14f6-47f9-8a95-d14bf7844783,-1,System,START-DIALOGUE-SYSTEM,2026-05-29T17:46:11.098783,,,,,,
28811,c8edf8b3-14f6-47f9-8a95-d14bf7844783,0,ai,APRESENTAÇÃO DO CHATBOT,2026-05-29T17:46:11.098783,,,,,,
28812,c8edf8b3-14f6-47f9-8a95-d14bf7844783,1,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-05-29T17:47:17.319392,,,,,,
28813,c8edf8b3-14f6-47f9-8a95-d14bf7844783,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-05-29T17:47:17.319392,,,,,,
28814,c8edf8b3-14f6-47f9-8a95-d14bf7844783,3,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-05-29T17:48:27.252637,,,,,,
28815,c8edf8b3-14f6-47f9-8a95-d14bf7844783,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-05-29T17:48:27.252637,,,,,,
28816,c8edf8b3-14f6-47f9-8a95-d14bf7844783,5,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-05-29T17:49:30.309580,,,,,,
28817,c8edf8b3-14f6-47f9-8a95-d14bf7844783,99999,System,END-DIALOGUE-SYSTEM,2026-05-29T17:49:30.309580,,,,,,
28818,c9292ea0-74cd-443a-9b01-7c7c3932a53a,-1,System,START-DIALOGUE-SYSTEM,2026-05-21T22:43:35.527962,,,,,,
28819,c9292ea0-74cd-443a-9b01-7c7c3932a53a,0,ai,APRESENTAÇÃO DO CHATBOT,2026-05-21T22:43:35.527962,,,,,,
28820,c9292ea0-74cd-443a-9b01-7c7c3932a53a,1,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-05-21T22:45:57.637337,,,,,,
28821,c9292ea0-74cd-443a-9b01-7c7c3932a53a,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-05-21T22:45:57.637337,,,,,,
28822,c9292ea0-74cd-443a-9b01-7c7c3932a53a,3,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-05-21T22:48:22.716023,,,,,,
28823,c9292ea0-74cd-443a-9b01-7c7c3932a53a,4,ai,RESPOSTA DE INFORMAÇÕES SOLICITADAS,2026-05-21T22:48:22.716023,,,,,,
28824,c9292ea0-74cd-443a-9b01-7c7c3932a53a,5,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-05-21T22:51:50.906436,,,,,,
28825,c9292ea0-74cd-443a-9b01-7c7c3932a53a,99999,System,END-DIALOGUE-SYSTEM,2026-05-21T22:51:50.906436,,,,,,
28826,c9333934-b993-484b-ada4-9f26283b1e92,-1,System,START-DIALOGUE-SYSTEM,2026-07-28T09:52:42.193805,,,,,,
28827,c9333934-b993-484b-ada4-9f26283b1e92,0,ai,APRESENTAÇÃO DO CHATBOT,2026-07-28T09:52:42.193805,,,,,,
28828,c9333934-b993-484b-ada4-9f26283b1e92,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-28T09:54:10.354699,,,,,,
28829,c9333934-b993-484b-ada4-9f26283b1e92,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-28T09:54:10.354699,,,,,,
28830,c9333934-b993-484b-ada4-9f26283b1e92,3,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-28T10:27:00.188014,,,,,,
28831,c9333934-b993-484b-ada4-9f26283b1e92,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-28T10:27:00.188014,,,,,,
28832,c9333934-b993-484b-ada4-9f26283b1e92,5,human,REJEIÇÃO DA SOLUÇÃO,2026-07-28T10:28:26.195652,,,,,,
28833,c9333934-b993-484b-ada4-9f26283b1e92,99999,System,END-DIALOGUE-SYSTEM,2026-07-28T10:28:26.195652,,,,,,
28834,c949cffb-96b1-43fe-959e-70ede67b0c8c,-1,System,START-DIALOGUE-SYSTEM,2026-07-08T13:43:44.486527,,,,,,
28835,c949cffb-96b1-43fe-959e-70ede67b0c8c,0,ai,APRESENTAÇÃO DO CHATBOT,2026-07-08T13:43:44.486527,,,,,,
28836,c949cffb-96b1-43fe-959e-70ede67b0c8c,1,human,SOLICITAÇÃO DE CANAL ALTERNATIVO,2026-07-08T13:45:22.969411,,,,,,
28837,c949cffb-96b1-43fe-959e-70ede67b0c8c,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-08T13:45:22.969411,,,,,,
28838,c949cffb-96b1-43fe-959e-70ede67b0c8c,3,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-08T13:47:03.712077,,,,,,
28839,c949cffb-96b1-43fe-959e-70ede67b0c8c,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-08T13:47:03.712077,,,,,,
28840,c949cffb-96b1-43fe-959e-70ede67b0c8c,5,human,SOLICITAÇÃO DE CANAL ALTERNATIVO,2026-07-08T14:13:10.325127,,,,,,
28841,c949cffb-96b1-43fe-959e-70ede67b0c8c,99999,System,END-DIALOGUE-SYSTEM,2026-07-08T14:13:10.325127,,,,,,
28842,c9580b4c-154d-4423-abbc-1ccf086dc5ac,-1,System,START-DIALOGUE-SYSTEM,2026-06-02T12:58:31.682166,,,,,,
28843,c9580b4c-154d-4423-abbc-1ccf086dc5ac,0,ai,APRESENTAÇÃO DO CHATBOT,2026-06-02T12:58:31.682166,,,,,,
28844,c9580b4c-154d-4423-abbc-1ccf086dc5ac,1,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-06-02T12:59:48.366834,,,,,,
28845,c9580b4c-154d-4423-abbc-1ccf086dc5ac,2,ai,RECOMENDAÇÃO DE SEGURANÇA,2026-06-02T12:59:48.366834,,,,,,
28846,c9580b4c-154d-4423-abbc-1ccf086dc5ac,3,human,SOLICITAÇÃO DE CANAL ALTERNATIVO,2026-06-02T13:02:00.774127,,,,,,
28847,c9580b4c-154d-4423-abbc-1ccf086dc5ac,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-02T13:02:00.774127,,,,,,
28848,c9580b4c-154d-4423-abbc-1ccf086dc5ac,5,human,INVALID-TOUCHPOINT-SYSTEM,2026-06-02T13:04:25.079060,,,,,,
28849,c9580b4c-154d-4423-abbc-1ccf086dc5ac,99999,System,END-DIALOGUE-SYSTEM,2026-06-02T13:04:25.079060,,,,,,
28850,c9a79be0-6c1b-4078-8852-67ccd2d4f6af,-1,System,START-DIALOGUE-SYSTEM,2026-07-02T00:52:22.949778,,,,,,
28851,c9a79be0-6c1b-4078-8852-67ccd2d4f6af,0,ai,APRESENTAÇÃO DO CHATBOT,2026-07-02T00:52:22.949778,,,,,,
28852,c9a79be0-6c1b-4078-8852-67ccd2d4f6af,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-02T00:56:40.262681,,,,,,
28853,c9a79be0-6c1b-4078-8852-67ccd2d4f6af,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-02T00:56:40.262681,,,,,,
28854,c9a79be0-6c1b-4078-8852-67ccd2d4f6af,3,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-02T01:02:44.024056,,,,,,
28855,c9a79be0-6c1b-4078-8852-67ccd2d4f6af,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-02T01:02:44.024056,,,,,,
28856,c9a79be0-6c1b-4078-8852-67ccd2d4f6af,5,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-02T01:07:23.783975,,,,,,
28857,c9a79be0-6c1b-4078-8852-67ccd2d4f6af,6,ai,RESPOSTA COM SOLICITAÇÃO DE INFORMAÇÃO,2026-07-02T01:07:23.783975,,,,,,
28858,c9a79be0-6c1b-4078-8852-67ccd2d4f6af,7,human,REJEIÇÃO DA SOLUÇÃO,2026-07-02T01:10:17.867289,,,,,,
28859,c9a79be0-6c1b-4078-8852-67ccd2d4f6af,99999,System,END-DIALOGUE-SYSTEM,2026-07-02T01:10:17.867289,,,,,,
28860,c9a7eaaf-7cc9-45a7-a2fb-3c6bd6b71f82,-1,System,START-DIALOGUE-SYSTEM,2026-07-31T21:43:05.389114,,,,,,
28861,c9a7eaaf-7cc9-45a7-a2fb-3c6bd6b71f82,0,ai,APRESENTAÇÃO DO CHATBOT,2026-07-31T21:43:05.389114,,,,,,
28862,c9a7eaaf-7cc9-45a7-a2fb-3c6bd6b71f82,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-31T21:45:39.250722,,,,,,
28863,c9a7eaaf-7cc9-45a7-a2fb-3c6bd6b71f82,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-31T21:45:39.250722,,,,,,
28864,c9a7eaaf-7cc9-45a7-a2fb-3c6bd6b71f82,3,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-31T21:48:18.686144,,,,,,
28865,c9a7eaaf-7cc9-45a7-a2fb-3c6bd6b71f82,99999,System,END-DIALOGUE-SYSTEM,2026-07-31T21:48:18.686144,,,,,,
28866,c9b62f24-de84-469b-afec-681f40e41438,-1,System,START-DIALOGUE-SYSTEM,2026-06-29T09:13:32.798782,,,,,,
28867,c9b62f24-de84-469b-afec-681f40e41438,0,ai,APRESENTAÇÃO DO CHATBOT,2026-06-29T09:13:32.798782,,,,,,
28868,c9b62f24-de84-469b-afec-681f40e41438,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-29T09:21:45.309343,,,,,,
28869,c9b62f24-de84-469b-afec-681f40e41438,2,ai,RESPOSTA COM SOLICITAÇÃO DE INFORMAÇÃO,2026-06-29T09:21:45.309343,,,,,,
28870,c9b62f24-de84-469b-afec-681f40e41438,3,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-29T09:29:29.395633,,,,,,
28871,c9b62f24-de84-469b-afec-681f40e41438,4,ai,RESPOSTA COM SOLICITAÇÃO DE INFORMAÇÃO,2026-06-29T09:29:29.395633,,,,,,
28872,c9b62f24-de84-469b-afec-681f40e41438,5,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-29T09:36:47.376817,,,,,,
28873,c9b62f24-de84-469b-afec-681f40e41438,6,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-29T09:36:47.376817,,,,,,
28874,c9b62f24-de84-469b-afec-681f40e41438,7,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-29T09:43:31.937154,,,,,,
28875,c9b62f24-de84-469b-afec-681f40e41438,8,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-29T09:43:31.937154,,,,,,
28876,c9b62f24-de84-469b-afec-681f40e41438,9,human,SOLICITAÇÃO DE NOVA TENTATIVA DE SOLUÇÃO,2026-06-29T09:50:53.849459,,,,,,
28877,c9b62f24-de84-469b-afec-681f40e41438,99999,System,END-DIALOGUE-SYSTEM,2026-06-29T09:50:53.849459,,,,,,
28878,c9ca005f-701c-46ab-827c-6d1e23f51089,-1,System,START-DIALOGUE-SYSTEM,2026-06-01T04:16:25.021399,,,,,,
28879,c9ca005f-701c-46ab-827c-6d1e23f51089,0,ai,APRESENTAÇÃO DO CHATBOT,2026-06-01T04:16:25.021399,,,,,,
28880,c9ca005f-701c-46ab-827c-6d1e23f51089,1,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-06-01T04:25:45.053897,,,,,,
28881,c9ca005f-701c-46ab-827c-6d1e23f51089,2,ai,RECOMENDAÇÃO DE SEGURANÇA,2026-06-01T04:25:45.053897,,,,,,
28882,c9ca005f-701c-46ab-827c-6d1e23f51089,3,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-06-01T04:36:35.613887,,,,,,
28883,c9ca005f-701c-46ab-827c-6d1e23f51089,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-01T04:36:35.613887,,,,,,
28884,c9ca005f-701c-46ab-827c-6d1e23f51089,5,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-01T04:46:28.857243,,,,,,
28885,c9ca005f-701c-46ab-827c-6d1e23f51089,6,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-01T04:46:28.857243,,,,,,
28886,c9ca005f-701c-46ab-827c-6d1e23f51089,7,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-01T04:55:41.194156,,,,,,
28887,c9ca005f-701c-46ab-827c-6d1e23f51089,99999,System,END-DIALOGUE-SYSTEM,2026-06-01T04:55:41.194156,,,,,,
28888,c9d00d5b-7b9e-486b-ab37-96372ec863df,-1,System,START-DIALOGUE-SYSTEM,2026-08-07T10:58:00.166846,,,,,,
28889,c9d00d5b-7b9e-486b-ab37-96372ec863df,0,ai,APRESENTAÇÃO DO CHATBOT,2026-08-07T10:58:00.166846,,,,,,
28890,c9d00d5b-7b9e-486b-ab37-96372ec863df,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-08-07T11:02:01.908283,,,,,,
28891,c9d00d5b-7b9e-486b-ab37-96372ec863df,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-08-07T11:02:01.908283,,,,,,
28892,c9d00d5b-7b9e-486b-ab37-96372ec863df,3,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-08-07T11:20:58.459930,,,,,,
28893,c9d00d5b-7b9e-486b-ab37-96372ec863df,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-08-07T11:20:58.459930,,,,,,
28894,c9d00d5b-7b9e-486b-ab37-96372ec863df,5,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-08-07T11:25:11.780019,,,,,,
28895,c9d00d5b-7b9e-486b-ab37-96372ec863df,6,ai,RESPOSTA DE INFORMAÇÕES SOLICITADAS,2026-08-07T11:25:11.780019,,,,,,
28896,c9d00d5b-7b9e-486b-ab37-96372ec863df,7,human,CONFIRMAÇÃO DA SOLUÇÃO ENTREGUE,2026-08-07T11:29:45.677858,,,,,,
28897,c9d00d5b-7b9e-486b-ab37-96372ec863df,99999,System,END-DIALOGUE-SYSTEM,2026-08-07T11:29:45.677858,,,,,,
28898,c9d6edfe-1c43-48ab-ad5e-5bd6a671e777,-1,System,START-DIALOGUE-SYSTEM,2026-05-26T07:52:46.462639,,,,,,
28899,c9d6edfe-1c43-48ab-ad5e-5bd6a671e777,0,ai,APRESENTAÇÃO DO CHATBOT,2026-05-26T07:52:46.462639,,,,,,
28900,c9d6edfe-1c43-48ab-ad5e-5bd6a671e777,1,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-05-26T07:55:39.683666,,,,,,
28901,c9d6edfe-1c43-48ab-ad5e-5bd6a671e777,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-05-26T07:55:39.683666,,,,,,
28902,c9d6edfe-1c43-48ab-ad5e-5bd6a671e777,3,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-05-26T08:08:08.204749,,,,,,
28903,c9d6edfe-1c43-48ab-ad5e-5bd6a671e777,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-05-26T08:08:08.204749,,,,,,
28904,c9d6edfe-1c43-48ab-ad5e-5bd6a671e777,5,human,SOLICITAÇÃO DIRETA DE HUMANO,2026-05-26T08:11:19.188195,,,,,,
28905,c9d6edfe-1c43-48ab-ad5e-5bd6a671e777,6,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-05-26T08:11:19.188195,,,,,,
28906,c9d6edfe-1c43-48ab-ad5e-5bd6a671e777,7,human,SOLICITAÇÃO DE CANAL ALTERNATIVO,2026-05-26T08:13:56.879659,,,,,,
28907,c9d6edfe-1c43-48ab-ad5e-5bd6a671e777,99999,System,END-DIALOGUE-SYSTEM,2026-05-26T08:13:56.879659,,,,,,
28908,c9f16b22-db32-43af-acb1-e6a5d903dbb9,-1,System,START-DIALOGUE-SYSTEM,2026-06-09T15:23:31.566803,,,,,,
28909,c9f16b22-db32-43af-acb1-e6a5d903dbb9,0,ai,APRESENTAÇÃO DO CHATBOT,2026-06-09T15:23:31.566803,,,,,,
28910,c9f16b22-db32-43af-acb1-e6a5d903dbb9,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-09T15:31:20.868806,,,,,,
28911,c9f16b22-db32-43af-acb1-e6a5d903dbb9,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-09T15:31:20.868806,,,,,,
28912,c9f16b22-db32-43af-acb1-e6a5d903dbb9,3,human,REJEIÇÃO DA SOLUÇÃO,2026-06-09T15:40:35.334850,,,,,,
28913,c9f16b22-db32-43af-acb1-e6a5d903dbb9,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-09T15:40:35.334850,,,,,,
28914,c9f16b22-db32-43af-acb1-e6a5d903dbb9,5,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-09T15:49:48.075276,,,,,,
28915,c9f16b22-db32-43af-acb1-e6a5d903dbb9,6,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-09T15:49:48.075276,,,,,,
28916,c9f16b22-db32-43af-acb1-e6a5d903dbb9,7,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-09T15:58:59.267357,,,,,,
28917,c9f16b22-db32-43af-acb1-e6a5d903dbb9,8,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-09T15:58:59.267357,,,,,,
28918,c9f16b22-db32-43af-acb1-e6a5d903dbb9,9,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-09T16:06:22.886391,,,,,,
28919,c9f16b22-db32-43af-acb1-e6a5d903dbb9,10,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-09T16:06:22.886391,,,,,,
28920,c9f16b22-db32-43af-acb1-e6a5d903dbb9,11,human,SOLICITAÇÃO DE NOVA TENTATIVA DE SOLUÇÃO,2026-06-09T16:14:33.059267,,,,,,
28921,c9f16b22-db32-43af-acb1-e6a5d903dbb9,12,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-09T16:14:33.059267,,,,,,
28922,c9f16b22-db32-43af-acb1-e6a5d903dbb9,13,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-09T16:22:24.689469,,,,,,
28923,c9f16b22-db32-43af-acb1-e6a5d903dbb9,99999,System,END-DIALOGUE-SYSTEM,2026-06-09T16:22:24.689469,,,,,,
28924,ca2260ad-def6-438d-816d-a4bdad120b11,-1,System,START-DIALOGUE-SYSTEM,2026-08-02T01:27:31.419978,,,,,,
28925,ca2260ad-def6-438d-816d-a4bdad120b11,0,ai,APRESENTAÇÃO DO CHATBOT,2026-08-02T01:27:31.419978,,,,,,
28926,ca2260ad-def6-438d-816d-a4bdad120b11,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-08-02T01:29:04.735716,,,,,,
28927,ca2260ad-def6-438d-816d-a4bdad120b11,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-08-02T01:29:04.735716,,,,,,
28928,ca2260ad-def6-438d-816d-a4bdad120b11,3,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-08-02T01:30:56.084226,,,,,,
28929,ca2260ad-def6-438d-816d-a4bdad120b11,99999,System,END-DIALOGUE-SYSTEM,2026-08-02T01:30:56.084226,,,,,,
28930,ca30dab0-0e79-41f1-b5b9-e4e264815271,-1,System,START-DIALOGUE-SYSTEM,2026-07-17T07:34:08.121622,,,,,,
